,hydat_id,pwqmn_id,hydat_dist_from_net_hyRivers,pwqmn_dist_from_net_hyRivers,dist_hyRivers,pos_hyRivers,hydat_dist_from_net_OHN,pwqmn_dist_from_net_OHN,dist_OHN,pos_OHN,error
40,04LB001,19006401202,152.20663885085875,73.74696791557889,2787.4540033122585,Down,160.39214531261388,9.058615492747334,2911.9592756361176,Down,-0.04275652938060438
41,02AD012,1009000102,112.50778549285985,54.66301384488507,3406.560876497439,Up,81.32976238056264,4.0407538314389715,3682.8353393015404,Up,-0.07501678390446248
42,02AC002,1009200102,111.00994854225186,200.03299595021502,97.61364006312691,On-Up,91.52830470340922,5.663152540982301,97.61364006312691,On-Down,0.0
43,02AE001,1008100102,29.17260905283509,169.03643112758948,7872.453407879333,Down,,,,,
44,02BA005,1007800102,114.66044704050464,87.00265347252021,671.8690284168189,On-Up,30.237716782717566,1.113635670150382,934.4343927669001,Up,-0.2809885492042026
45,02BA005,1007800202,114.66044704050464,108.73570136765484,412.76012277219644,On-Down,30.237716782717566,1.1865706438289128,452.7358065339548,Down,-0.08829803869016539
46,02AC001,1009400102,136.97433055780556,196.36406240484914,146.07018183926567,On-Down,43.10903358636708,2.2955275902648578,146.07018183926567,On-Down,0.0
47,02BA003,1006700102,133.12083669151522,43.459077019214526,6291.080194402713,On-Down,4.7784501412627645,3.9377430206987425,6643.022732289304,Down,-0.05297927646339787
48,02BB003,1006000102,247.3571126339892,175.91817889670716,7747.278119358525,Down,29.9517174436611,0.5418867997230963,9820.90803272505,Down,-0.21114441826120492
49,04MC001,19006400602,10.358894395106422,106.21306454538843,123.6784744500749,On-Up,89.56007569313248,18.09760461374709,123.6784744500749,On-Up,0.0
50,04MC001,19006403102,10.358894395106422,80.72998416836192,91.10848187219923,On-Up,89.56007569313248,169.4842940463548,91.10848187219923,On-Up,0.0
51,04MC001,19006400502,10.358894395106422,96.29233257455704,2090.196017481983,Down,89.56007569313248,26.353522747101763,2491.8903729627036,Down,-0.16120065306208917
52,04MC001,19006403202,10.358894395106422,107.93656790252646,961.0710112528915,Up,89.56007569313248,14.990175735414201,637.7801881079658,On-Up,0.5069000718005962
53,02BB002,1006000202,85.4584951277752,17.351324572181145,110.11682336200296,On-Down,18.450368908384416,5.137624151946267,111.57818488163639,On-Down,-0.013097197460091858
54,02BB004,1006001002,101.3123220761212,28.04546634574423,3746.7908185067045,On-Up,38.520202837523776,6.822928496318303,4096.617629983963,Up,-0.08539405994760309
55,02BB004,1006001202,101.3123220761212,1.5106299068285531,316.3097643712126,On-Down,38.520202837523776,1.3488197591939608,327.83130769770446,On-Down,-0.03514473162250853
56,05PC018,19000100302,105.49983843462118,43.29934787005603,157.91669966269308,On-Down,100.67317776084313,7.480950194502162,95.4635599336556,On-Down,0.6542092058209498
57,05PC018,19000101102,105.49983843462118,88.24670217092083,6571.975331754711,Up,100.67317776084313,17.918849890257686,6546.484330851171,Up,0.0038938458591293835
58,05PC019,19000100402,56.7146393521088,94.41203587639684,1289.7863964707758,On-Up,78.28512778546869,47.36122743971331,1309.9899940269052,On-Up,-0.015422711355239864
59,05PC019,19000103902,56.7146393521088,114.79028961110087,3578.002524659301,Up,78.28512778546869,113.66201453523118,3534.84562963192,On-Up,0.012208990023667527
60,04MD004,19006400402,143.5818871656756,107.15969546884938,49.65043520525055,On-Down,39.74432949533962,5.199210703504256,49.65043520525055,On-Down,0.0
61,02AB015,1010400202,0.1846422331523698,193.26419782653124,8381.252698691535,Down,132.34364648438168,1.0401054189362722,9337.413251558342,Down,-0.10240101054831562
