,Id,MonitoringLocationID,MonitoringLocationName,ActivityStartDate,ActivityStartTime,ActivityEndDate,ResultSampleFraction,ResultValue,ResultUnit
276,240415069,06-273,Round Lake,2018-07-03,,,Non-Filterable (Particle),0.0101,mg/L
277,240415076,17-113,Spooner Pond,2017-08-28,,,Non-Filterable (Particle),0.0128,mg/L
278,240415080,06-294,Unnamed lake,2018-07-29,,,Non-Filterable (Particle),0.0083,mg/L
279,240415091,06-127,Lac Duminy,2017-08-26,,,Non-Filterable (Particle),0.0222,mg/L
280,240415094,06-266,River Pond,2018-08-24,,,Non-Filterable (Particle),0.0073,mg/L
281,240415166,12-464,Lily Lake,2019-07-03,,,Non-Filterable (Particle),0.0111,mg/L
282,240415192,10-386,Unnamed lake,2018-08-03,,,Non-Filterable (Particle),0.1399,mg/L
283,240415223,12-652,Hoggan Lake,2019-07-22,,,Non-Filterable (Particle),0.009,mg/L
284,240415228,11-539,Tachick Lake,2019-08-16,,,Non-Filterable (Particle),0.1096,mg/L
285,240415278,10-399,Thomas Lake,2018-08-18,,,Non-Filterable (Particle),0.1613,mg/L
286,240415299,06-455,Unnamed lake,2018-08-23,,,Non-Filterable (Particle),0.0136,mg/L
287,240415429,10-355,Lac Pelletier,2018-08-23,,,Non-Filterable (Particle),0.0278,mg/L
288,240415430,11-470,Dunalter Lake,2019-07-14,,,Non-Filterable (Particle),0.0093,mg/L
289,240415450,11-478,Ferguson Lake,2019-07-24,,,Non-Filterable (Particle),0.0161,mg/L
290,240415460,13-519,Watson Lake,2019-07-15,,,Non-Filterable (Particle),0.0081,mg/L
291,240415562,10-600,Unnamed lake,2019-07-12,,,Non-Filterable (Particle),0.0668,mg/L
292,240415579,09-423,Unnamed lake,2018-07-20,,,Non-Filterable (Particle),0.0065,mg/L
293,240415603,08-207,Emmett Lake,2017-07-29,,,Non-Filterable (Particle),0.0047,mg/L
294,240415621,13-559,Kluachon Lake,2019-07-12,,,Non-Filterable (Particle),0.0135,mg/L
295,240415626,06-198,Dora Lake,2017-08-14,,,Non-Filterable (Particle),0.0067,mg/L
296,240415668,12-504,Chehalis Lake,2019-08-26,,,Non-Filterable (Particle),0.0011,mg/L
297,240415680,06-071,Lac Parenthèses,2017-08-13,,,Non-Filterable (Particle),0.0031,mg/L
298,240415877,12-637,Lake Weston,2019-07-04,,,Non-Filterable (Particle),0.0053,mg/L
299,240415884,08-149,Newboro Lake,2017-07-14,,,Non-Filterable (Particle),0.0017,mg/L
